58811	1100000	0.3	0.43969	3	Plague
58812	1100000	0.3	0.439473	3	Plague
58813	1100000	0.3	0.439573	3	Plague
58814	1100000	0.3	0.439851	3	Plague
58815	1100000	0.3	0.439445	3	Plague
58816	1100000	0.3	0.439233	3	Plague
58817	1100000	0.3	0.439027	3	Plague
58818	1100000	0.3	0.438726	3	Plague
58796	698195	0.3	0.301096	4	Plague
58797	466740	0.3	0.376685	4	Plague
58798	466740	0.3	0.377266	4	Plague
58799	350416	0.3	0.440221	4	Plague
58800	400000	0.3	0.439571	4	Plague
58801	436000	0.3	0.43969	4	Plague
58802	470000	0.3	0.440268	4	Plague
58803	554600	0.3	0.439882	4	Plague
58804	654428	0.3	0.440754	4	Plague
58805	713327	0.3	0.44171	4	Plague
58806	900000	0.3	0.441014	4	Plague
58807	1000000	0.3	0.440987	4	Plague
58808	1100000	0.3	0.440808	4	Plague
58809	1100000	0.3	0.440763	4	Plague
58810	1100000	0.3	0.44042	4	Plague
58811	1100000	0.3	0.440526	4	Plague
58812	1100000	0.3	0.440965	4	Plague
58813	1100000	0.3	0.440737	4	Plague
58814	1100000	0.3	0.440542	4	Plague
58815	1100000	0.3	0.440075	4	Plague
58816	1100000	0.3	0.439821	4	Plague
58817	1100000	0.3	0.439805	4	Plague
58818	1100000	0.3	0.43963	4	Plague
58796	698195	0.3	0.300395	5	Plague
58797	466294	0.3	0.375431	5	Plague
58798	466294	0.3	0.374887	5	Plague
58799	349932	0.3	0.436519	5	Plague
58800	400000	0.3	0.43595	5	Plague
58801	436000	0.3	0.437564	5	Plague
58802	470000	0.3	0.438329	5	Plague
58803	554600	0.3	0.438178	5	Plague
58804	654428	0.3	0.43781	5	Plague
58805	713327	0.3	0.437058	5	Plague
58806	900000	0.3	0.436767	5	Plague
58807	1000000	0.3	0.437014	5	Plague
58808	1100000	0.3	0.43711	5	Plague
58809	1100000	0.3	0.436871	5	Plague
58810	1100000	0.3	0.436875	5	Plague
58811	1100000	0.3	0.437197	5	Plague
58812	1100000	0.3	0.437076	5	Plague
58813	1100000	0.3	0.437591	5	Plague
58814	1100000	0.3	0.43788	5	Plague
58815	1100000	0.3	0.437613	5	Plague
58816	1100000	0.3	0.436924	5	Plague
58817	1100000	0.3	0.436714	5	Plague
58818	1100000	0.3	0.436778	5	Plague
58796	698195	0.3	0.300266	6	Plague
58797	466801	0.3	0.375194	6	Plague
58798	466801	0.3	0.374843	6	Plague
58799	350435	0.3	0.437489	6	Plague
58800	400000	0.3	0.437049	6	Plague
58801	436000	0.3	0.435822	6	Plague
58802	470000	0.3	0.435667	6	Plague
58803	554600	0.3	0.436771	6	Plague
58804	654428	0.3	0.437102	6	Plague
58805	713327	0.3	0.437416	6	Plague
58806	900000	0.3	0.437072	6	Plague
58807	1000000	0.3	0.437269	6	Plague
58808	1100000	0.3	0.437407	6	Plague
58809	1100000	0.3	0.43764	6	Plague
58810	1100000	0.3	0.437939	6	Plague
58811	1100000	0.3	0.43769	6	Plague
58812	1100000	0.3	0.437877	6	Plague
58813	1100000	0.3	0.437422	6	Plague
58814	1100000	0.3	0.436872	6	Plague
58815	1100000	0.3	0.43668	6	Plague
58816	1100000	0.3	0.436496	6	Plague
58817	1100000	0.3	0.436377	6	Plague
58818	1100000	0.3	0.436247	6	Plague
58796	698195	0.3	0.301536	7	Plague
58797	466539	0.3	0.378542	7	Plague
58798	466539	0.3	0.378571	7	Plague
58799	349906	0.3	0.44148	7	Plague
58800	400000	0.3	0.441064	7	Plague
58801	436000	0.3	0.440694	7	Plague
58802	470000	0.3	0.440654	7	Plague
58803	554600	0.3	0.44045	7	Plague
58804	654428	0.3	0.440187	7	Plague
58805	713327	0.3	0.439847	7	Plague
58806	900000	0.3	0.440148	7	Plague
58807	1000000	0.3	0.440723	7	Plague
58808	1100000	0.3	0.441123	7	Plague
58809	1100000	0.3	0.440832	7	Plague
